,STATE,COUNTY,PRECINCT,REP,DEM
370,VA,VIRGINIA BEACH CITY,044 - CENTERVILLE,0.0,0.0
371,VA,VIRGINIA BEACH CITY,045 - TIMBERLAKE,0.0,0.0
372,VA,VIRGINIA BEACH CITY,046 - GREEN RUN,0.0,0.0
373,VA,VIRGINIA BEACH CITY,047 - KINGS GRANT,0.0,0.0
374,VA,VIRGINIA BEACH CITY,048 - WOLFSNARE,777.0,520.0
375,VA,VIRGINIA BEACH CITY,049 - LYNNHAVEN,0.0,0.0
376,VA,VIRGINIA BEACH CITY,050 - OCEANA,0.0,0.0
377,VA,VIRGINIA BEACH CITY,051 - STRATFORD CHASE,575.0,470.0
378,VA,VIRGINIA BEACH CITY,052 - HOMESTEAD,0.0,0.0
379,VA,VIRGINIA BEACH CITY,053 - SHANNON,0.0,0.0
380,VA,VIRGINIA BEACH CITY,054 - CROMWELL,0.0,0.0
381,VA,VIRGINIA BEACH CITY,055 - MAGIC HOLLOW,0.0,0.0
382,VA,VIRGINIA BEACH CITY,056 - EDINBURGH,0.0,0.0
383,VA,VIRGINIA BEACH CITY,057 - SHERRY PARK,0.0,0.0
384,VA,VIRGINIA BEACH CITY,058 - GLENWOOD,0.0,0.0
385,VA,VIRGINIA BEACH CITY,059 - SHELTON PARK,405.0,336.0
386,VA,VIRGINIA BEACH CITY,060 - FOXFIRE,0.0,0.0
387,VA,VIRGINIA BEACH CITY,061 - BAKER,0.0,0.0
388,VA,VIRGINIA BEACH CITY,062 - LANDSTOWN,0.0,0.0
389,VA,VIRGINIA BEACH CITY,063 - CULVER,0.0,0.0
390,VA,VIRGINIA BEACH CITY,064 - ROSEMONT FOREST,0.0,0.0
391,VA,VIRGINIA BEACH CITY,065 - COLONIAL,0.0,0.0
392,VA,VIRGINIA BEACH CITY,066 - HUNT,0.0,0.0
393,VA,VIRGINIA BEACH CITY,067 - EASTERN SHORE,431.0,516.0
394,VA,VIRGINIA BEACH CITY,068 - MANOR,684.0,515.0
395,VA,VIRGINIA BEACH CITY,069 - SHELL,233.0,601.0
396,VA,VIRGINIA BEACH CITY,070 - CORPORATE LANDING,491.0,423.0
397,VA,VIRGINIA BEACH CITY,071 - ROUND HILL,0.0,0.0
398,VA,VIRGINIA BEACH CITY,072 - RUDEE,630.0,449.0
399,VA,VIRGINIA BEACH CITY,073 - DAHLIA,0.0,0.0
400,VA,VIRGINIA BEACH CITY,074 - BUCKNER,0.0,0.0
401,VA,VIRGINIA BEACH CITY,075 - COLONY,0.0,0.0
402,VA,VIRGINIA BEACH CITY,076 - VILLAGE,0.0,0.0
403,VA,VIRGINIA BEACH CITY,077 - BROOKWOOD,0.0,0.0
404,VA,VIRGINIA BEACH CITY,078 - INDIAN LAKES,0.0,0.0
405,VA,VIRGINIA BEACH CITY,079 - PLEASANT HALL,0.0,0.0
406,VA,VIRGINIA BEACH CITY,080 - CHIMNEY HILL,0.0,0.0
407,VA,VIRGINIA BEACH CITY,081 - ROCK LAKE,0.0,0.0
408,VA,VIRGINIA BEACH CITY,082 - SHELBURNE,0.0,0.0
409,VA,VIRGINIA BEACH CITY,083 - STRAWBRIDGE,683.0,481.0
410,VA,VIRGINIA BEACH CITY,084 - TALLWOOD,398.0,530.0
411,VA,VIRGINIA BEACH CITY,085 - UPTON,0.0,0.0
412,VA,VIRGINIA BEACH CITY,086 - HAYGOOD,0.0,0.0
413,VA,VIRGINIA BEACH CITY,087 - HILLCREST,0.0,0.0
414,VA,VIRGINIA BEACH CITY,088 - NORTH LANDING,510.0,308.0
415,VA,VIRGINIA BEACH CITY,089 - LAKE CHRISTOPHER,0.0,0.0
416,VA,VIRGINIA BEACH CITY,090 - LAKE JOYCE,0.0,0.0
417,VA,VIRGINIA BEACH CITY,091 - LEXINGTON,352.0,490.0
418,VA,VIRGINIA BEACH CITY,092 - LITTLE NECK,0.0,0.0
419,VA,VIRGINIA BEACH CITY,093 - NEWTOWN,0.0,0.0
420,VA,VIRGINIA BEACH CITY,094 - PINEWOOD,0.0,0.0
421,VA,CHARLES CITY COUNTY,# AB - Central Absentee Precinct,56.0,129.0
422,VA,CHARLES CITY COUNTY,101 - PRECINCT 1-1,301.0,433.0
423,VA,CHARLES CITY COUNTY,201 - PRECINCT 2-1,0.0,0.0
424,VA,CHARLES CITY COUNTY,301 - PRECINCT 3-1,0.0,0.0
425,VA,HAMPTON CITY,# AB - Central Absentee Precinct,0.0,0.0
426,VA,HAMPTON CITY,## Provisional,0.0,0.0
427,VA,HAMPTON CITY,101 - ABERDEEN,135.0,853.0
428,VA,HAMPTON CITY,102 - BASSETTE,0.0,0.0
429,VA,HAMPTON CITY,103 - CITY HALL,0.0,0.0
430,VA,HAMPTON CITY,104 - COOPER,0.0,0.0
431,VA,HAMPTON CITY,105 - EAST HAMPTON,162.0,391.0
432,VA,HAMPTON CITY,106 - ARMSTRONG,0.0,0.0
433,VA,HAMPTON CITY,107 - LINDSAY,168.0,925.0
434,VA,HAMPTON CITY,108 - THOMAS,0.0,0.0
435,VA,HAMPTON CITY,109 - PHENIX,56.0,1195.0
436,VA,HAMPTON CITY,110 - PHOEBUS,0.0,0.0
437,VA,HAMPTON CITY,111 - HAMPTON LIBRARY,0.0,0.0
438,VA,HAMPTON CITY,112 - SMITH,0.0,0.0
439,VA,HAMPTON CITY,115 - WYTHE,0.0,0.0
440,VA,HAMPTON CITY,116 - JONES,85.0,407.0
441,VA,HAMPTON CITY,117 - KECOUGHTAN,0.0,0.0
442,VA,HAMPTON CITY,118 - MALLORY,0.0,0.0
443,VA,HAMPTON CITY,204 - FORREST,329.0,665.0
444,VA,HAMPTON CITY,208 - KRAFT,625.0,1086.0
445,VA,HAMPTON CITY,210 - MACHEN,4.0,11.0
446,VA,HAMPTON CITY,212 - BETHEL,501.0,1472.0
447,VA,HAMPTON CITY,214 - TUCKER CAPPS,0.0,0.0
448,VA,HAMPTON CITY,215 - TYLER,0.0,0.0
449,VA,HENRICO COUNTY,# AB - Central Absentee Precinct,0.0,0.0
450,VA,HENRICO COUNTY,## Provisional,0.0,0.0
451,VA,HENRICO COUNTY,201 - ADAMS,0.0,0.0
452,VA,HENRICO COUNTY,202 - AZALEA,79.0,1053.0
453,VA,HENRICO COUNTY,206 - CENTRAL GARDENS,0.0,0.0
454,VA,HENRICO COUNTY,208 - FAIRFIELD,38.0,886.0
455,VA,HENRICO COUNTY,209 - GLEN LEA,0.0,0.0
456,VA,HENRICO COUNTY,211 - HIGHLAND GARDENS,0.0,0.0
457,VA,HENRICO COUNTY,215 - MAPLEWOOD,0.0,0.0
458,VA,HENRICO COUNTY,220 - RATCLIFFE,0.0,0.0
459,VA,HENRICO COUNTY,222 - WILDER,0.0,0.0
460,VA,HENRICO COUNTY,501 - ANTIOCH,0.0,0.0
461,VA,HENRICO COUNTY,502 - CEDAR FORK,73.0,459.0
462,VA,HENRICO COUNTY,503 - CHICKAHOMINY,0.0,0.0
463,VA,HENRICO COUNTY,504 - DONAHOE,202.0,433.0
464,VA,HENRICO COUNTY,505 - DOREY,0.0,0.0
465,VA,HENRICO COUNTY,506 - EANES,180.0,640.0
466,VA,HENRICO COUNTY,507 - ELKO,0.0,0.0
467,VA,HENRICO COUNTY,508 - HIGHLAND SPRINGS,0.0,0.0
468,VA,HENRICO COUNTY,509 - LABURNUM,220.0,642.0
469,VA,HENRICO COUNTY,510 - MEHFOUD,0.0,0.0
470,VA,HENRICO COUNTY,511 - MONTROSE,209.0,1457.0
471,VA,HENRICO COUNTY,512 - NINE MILE,173.0,257.0
472,VA,HENRICO COUNTY,513 - PLEASANTS,0.0,0.0
473,VA,HENRICO COUNTY,514 - ROLFE,0.0,0.0
474,VA,HENRICO COUNTY,515 - SANDSTON,0.0,0.0
475,VA,HENRICO COUNTY,516 - SULLIVANS,0.0,0.0
476,VA,HENRICO COUNTY,517 - TOWN HALL,0.0,0.0
477,VA,HENRICO COUNTY,518 - WHITLOCKS,0.0,0.0
478,VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,0.0,0.0
479,VA,NEWPORT NEWS CITY,## Provisional,0.0,0.0
480,VA,NEWPORT NEWS CITY,101 - DENBIGH,0.0,0.0
481,VA,NEWPORT NEWS CITY,102 - EPES,0.0,0.0
482,VA,NEWPORT NEWS CITY,103 - JENKINS,0.0,0.0
483,VA,NEWPORT NEWS CITY,104 - MCINTOSH,0.0,0.0
484,VA,NEWPORT NEWS CITY,106 - RESERVOIR,466.0,910.0
485,VA,NEWPORT NEWS CITY,108 - LEE HALL,0.0,0.0
486,VA,NEWPORT NEWS CITY,201 - BLAND,0.0,0.0
487,VA,NEWPORT NEWS CITY,302 - BRIARFIELD,0.0,0.0
488,VA,NEWPORT NEWS CITY,303 - CARVER,0.0,0.0
489,VA,NEWPORT NEWS CITY,304 - CHESTNUT,0.0,0.0
490,VA,NEWPORT NEWS CITY,305 - DOWNTOWN,0.0,0.0
491,VA,NEWPORT NEWS CITY,306 - DUNBAR,0.0,0.0
492,VA,NEWPORT NEWS CITY,307 - HUNTINGTON,5.0,288.0
493,VA,NEWPORT NEWS CITY,308 - JEFFERSON,0.0,0.0
494,VA,NEWPORT NEWS CITY,309 - MAGRUDER,0.0,0.0
495,VA,NEWPORT NEWS CITY,310 - MARSHALL,0.0,0.0
496,VA,NEWPORT NEWS CITY,311 - NEWMARKET,0.0,0.0
497,VA,NEWPORT NEWS CITY,312 - NEWSOME PARK,0.0,0.0
498,VA,NEWPORT NEWS CITY,313 - REED,0.0,0.0
499,VA,NEWPORT NEWS CITY,314 - RIVER,0.0,0.0
500,VA,NEWPORT NEWS CITY,316 - SOUTH MORRISON,0.0,0.0
501,VA,NEWPORT NEWS CITY,317 - WASHINGTON,0.0,0.0
502,VA,NEWPORT NEWS CITY,318 - WILSON,0.0,0.0
503,VA,NORFOLK CITY,# AB - Central Absentee Precinct,142.0,643.0
504,VA,NORFOLK CITY,## Provisional,0.0,8.0
505,VA,NORFOLK CITY,101 - GRANBY,0.0,0.0
506,VA,NORFOLK CITY,104 - TITUSTOWN ,0.0,0.0
507,VA,NORFOLK CITY,203 - GHENT SQUARE,0.0,0.0
508,VA,NORFOLK CITY,207 - LAMBERT'S POINT,0.0,0.0
509,VA,NORFOLK CITY,210 - MAURY,0.0,0.0
510,VA,NORFOLK CITY,211 - CHRYSLER MUSEUM,0.0,0.0
511,VA,NORFOLK CITY,212 - PARK PLACE,16.0,519.0
512,VA,NORFOLK CITY,213 - TAYLOR ELEMENTARY SCHOOL,0.0,0.0
513,VA,NORFOLK CITY,214 - STUART,0.0,0.0
514,VA,NORFOLK CITY,217 - WESLEY,0.0,0.0
515,VA,NORFOLK CITY,301 - BALLENTINE,0.0,0.0
516,VA,NORFOLK CITY,302 - TANNERS CREEK,0.0,0.0
517,VA,NORFOLK CITY,303 - BROAD CREEK,0.0,0.0
518,VA,NORFOLK CITY,304 - COLEMAN PLACE SCHOOL,76.0,353.0
519,VA,NORFOLK CITY,305 - LAFAYETTE-WINONA,110.0,620.0
520,VA,NORFOLK CITY,306 - LINDENWOOD,0.0,0.0
521,VA,NORFOLK CITY,309 - NORVIEW,0.0,0.0
522,VA,NORFOLK CITY,310 - ROSEMONT,0.0,0.0
523,VA,NORFOLK CITY,311 - SHERWOOD,0.0,0.0
524,VA,NORFOLK CITY,313 - UNION CHAPEL,8.0,355.0
525,VA,NORFOLK CITY,402 - BERKLEY,0.0,0.0
526,VA,NORFOLK CITY,403 - BRAMBLETON,3.0,275.0
527,VA,NORFOLK CITY,404 - CAMPOSTELLA,0.0,0.0
528,VA,NORFOLK CITY,405 - CHESTERFIELD,0.0,0.0
529,VA,NORFOLK CITY,411 - RUFFNER ACADEMY,0.0,0.0
530,VA,NORFOLK CITY,412 - INGLESIDE,0.0,0.0
531,VA,NORFOLK CITY,413 - POPLAR HALLS,185.0,964.0
532,VA,NORFOLK CITY,414 - YOUNG PARK,0.0,0.0
533,VA,NORFOLK CITY,415 - LAKE TAYLOR HIGH SCHOOL,205.0,438.0
534,VA,PETERSBURG CITY,# AB - Central Absentee Precinct,0.0,0.0
535,VA,PETERSBURG CITY,## Provisional,0.0,0.0
536,VA,PETERSBURG CITY,101 - FIRST WARD FIRST PRECINCT,0.0,0.0
537,VA,PETERSBURG CITY,201 - SECOND WARD FIRST PRECINCT,0.0,0.0
538,VA,PETERSBURG CITY,301 - THIRD WARD FIRST PRECINCT,0.0,0.0
539,VA,PETERSBURG CITY,401 - FOURTH WARD FIRST PRECINCT,108.0,748.0
540,VA,PETERSBURG CITY,501 - FIFTH WARD FIRST PRECINCT,0.0,0.0
541,VA,PETERSBURG CITY,601 - SIXTH WARD FIRST PRECINCT,0.0,0.0
542,VA,PETERSBURG CITY,701 - SEVENTH WARD FIRST PRECINCT,95.0,1008.0
543,VA,PORTSMOUTH CITY,# AB - Central Absentee Precinct,162.0,758.0
544,VA,PORTSMOUTH CITY,## Provisional,0.0,0.0
545,VA,PORTSMOUTH CITY,001 - EMANUEL A. M. E. CHURCH ,0.0,0.0
546,VA,PORTSMOUTH CITY,005 - HAMPTON ROADS COMMUNITY HEALTH CENTER,0.0,0.0
547,VA,PORTSMOUTH CITY,007- PARK VIEW ELEMENTARY SCHOOL,0.0,0.0
548,VA,PORTSMOUTH CITY,009 - THIRD BAPTIST CHURCH,0.0,0.0
549,VA,PORTSMOUTH CITY,010 - PORT NORFOLK RECREATION CENTER,0.0,0.0
550,VA,PORTSMOUTH CITY,011 - MT. HERMON VILLAGE,11.0,550.0
551,VA,PORTSMOUTH CITY,013 - ST. MARK MISSIONARY BAPTIST CHURCH,0.0,0.0
552,VA,PORTSMOUTH CITY,014 - BRIGHTON ELEMENTARY SCHOOL,0.0,0.0
553,VA,PORTSMOUTH CITY,016 - CRADOCK MIDDLE SCHOOL,0.0,0.0
554,VA,PORTSMOUTH CITY,017 - VICTORY LIFE FELLOWSHIP,0.0,0.0
555,VA,PORTSMOUTH CITY,019 - FAIRVIEW HEIGHTS BAPTIST CHURCH,0.0,0.0
556,VA,PORTSMOUTH CITY,020 - NOBLE STREET BAPTIST CHURCH,0.0,0.0
557,VA,PORTSMOUTH CITY,021 - JOHN F. KENNEDY COMMUNITY CENTER,8.0,437.0
558,VA,PORTSMOUTH CITY,022 - ST. MARK DELIVERANCE CENTER,0.0,0.0
559,VA,PORTSMOUTH CITY,023 - WESTHAVEN BAPTIST CHURCH,342.0,260.0
560,VA,PORTSMOUTH CITY,024 - WILLETT HALL,0.0,0.0
561,VA,PORTSMOUTH CITY,025 - JOHN TYLER ELEMENTARY SCHOOL ,312.0,459.0
562,VA,PORTSMOUTH CITY,026 - WILLIAM E. WATERS MIDDLE SCHOOL,10.0,856.0
563,VA,PORTSMOUTH CITY,027 - CAVALIER MANOR RECREATION CENTER,0.0,0.0
564,VA,PORTSMOUTH CITY,028 - LAKEVIEW ELEMENTARY SCHOOL,0.0,0.0
565,VA,PORTSMOUTH CITY,029 - SAINT ANDREW'S UNITED METHODIST CHURCH,0.0,0.0
566,VA,PORTSMOUTH CITY,030 - THE RESCUE CHURCH,0.0,0.0
567,VA,PORTSMOUTH CITY,031 - WEST PARK CHURCH OF CHRIST ,0.0,0.0
568,VA,PORTSMOUTH CITY,032 - HODGES MANOR ELEMENTARY SCHOOL ,0.0,0.0
569,VA,PORTSMOUTH CITY,033- PINECREST BAPTIST CHURCH,359.0,211.0
570,VA,PORTSMOUTH CITY,034- CHURCHLAND BRANCH LIBRARY,0.0,0.0
571,VA,PORTSMOUTH CITY,035 - CHURCHLAND ELEMENTARY SCHOOL,0.0,0.0
572,VA,PORTSMOUTH CITY,036 - SCOTTISH RITE TEMPLE,0.0,0.0
573,VA,PORTSMOUTH CITY,037 - CHURCHLAND MIDDLE SCHOOL,0.0,0.0
574,VA,PORTSMOUTH CITY,038 - GROVE BAPTIST CHURCH,0.0,0.0
575,VA,PORTSMOUTH CITY,039 - CHURCHLAND PRIMARY AND INTERMEDIATE SCHOOL,0.0,0.0
576,VA,PRINCE GEORGE COUNTY,# AB - Central Absentee Precinct,108.0,84.0
577,VA,PRINCE GEORGE COUNTY,104 - RIVES,0.0,0.0
578,VA,PRINCE GEORGE COUNTY,105 - HARRISON,0.0,0.0
579,VA,PRINCE GEORGE COUNTY,201 - BLAND,894.0,463.0
580,VA,PRINCE GEORGE COUNTY,202 - BLACK WATER,0.0,0.0
581,VA,PRINCE GEORGE COUNTY,203 - BRANDON,267.0,128.0
582,VA,RICHMOND CITY,# AB - Central Absentee Precinct,0.0,0.0
583,VA,RICHMOND CITY,## Provisional,0.0,0.0
584,VA,RICHMOND CITY,113 - ONE HUNDRED THIRTEEN,195.0,638.0
585,VA,RICHMOND CITY,114 - ONE HUNDRED FOURTEEN,0.0,0.0
586,VA,RICHMOND CITY,203 - TWO HUNDRED THREE,0.0,0.0
587,VA,RICHMOND CITY,204 - TWO HUNDRED FOUR,0.0,0.0
588,VA,RICHMOND CITY,206 - TWO HUNDRED SIX,0.0,0.0
589,VA,RICHMOND CITY,207 - TWO HUNDRED SEVEN,266.0,698.0
590,VA,RICHMOND CITY,208 - TWO HUNDRED EIGHT,0.0,0.0
591,VA,RICHMOND CITY,213 - TWO HUNDRED THIRTEEN,50.0,633.0
592,VA,RICHMOND CITY,301 - THREE HUNDRED ONE,0.0,0.0
593,VA,RICHMOND CITY,302 - THREE HUNDRED TWO,61.0,584.0
594,VA,RICHMOND CITY,303 - THREE HUNDRED THREE,0.0,0.0
595,VA,RICHMOND CITY,304 - THREE HUNDRED FOUR,16.0,650.0
596,VA,RICHMOND CITY,305 - THREE HUNDRED FIVE,0.0,0.0
597,VA,RICHMOND CITY,306 - THREE HUNDRED SIX,0.0,0.0
598,VA,RICHMOND CITY,307 - THREE HUNDRED SEVEN,160.0,604.0
599,VA,RICHMOND CITY,308 - THREE HUNDRED EIGHT,0.0,0.0
600,VA,RICHMOND CITY,310 - THREE HUNDRED TEN,5.0,178.0
601,VA,RICHMOND CITY,402 - FOUR HUNDRED TWO,0.0,0.0
602,VA,RICHMOND CITY,404 - FOUR HUNDRED FOUR,0.0,0.0
603,VA,RICHMOND CITY,412 - FOUR HUNDRED TWELVE,0.0,0.0
604,VA,RICHMOND CITY,501 - FIVE HUNDRED ONE,0.0,0.0
605,VA,RICHMOND CITY,503 - FIVE HUNDRED THREE,0.0,0.0
606,VA,RICHMOND CITY,504 - FIVE HUNDRED FOUR,0.0,0.0
607,VA,RICHMOND CITY,505 - FIVE HUNDRED FIVE,0.0,0.0
608,VA,RICHMOND CITY,508 - FIVE HUNDRED EIGHT,0.0,0.0
609,VA,RICHMOND CITY,509 - FIVE HUNDRED NINE,0.0,0.0
610,VA,RICHMOND CITY,510 - FIVE HUNDRED TEN,0.0,0.0
611,VA,RICHMOND CITY,602 - SIX HUNDRED TWO,0.0,0.0
612,VA,RICHMOND CITY,603 - SIX HUNDRED THREE,0.0,0.0
613,VA,RICHMOND CITY,604 - SIX HUNDRED FOUR,0.0,0.0
614,VA,RICHMOND CITY,606 - SIX HUNDRED SIX,27.0,776.0
615,VA,RICHMOND CITY,607 - SIX HUNDRED SEVEN,0.0,0.0
616,VA,RICHMOND CITY,609 - SIX HUNDRED NINE,0.0,0.0
617,VA,RICHMOND CITY,610 - SIX HUNDRED TEN,5.0,443.0
618,VA,RICHMOND CITY,701 - SEVEN HUNDRED ONE,0.0,0.0
619,VA,RICHMOND CITY,702 - SEVEN HUNDRED TWO,26.0,473.0
620,VA,RICHMOND CITY,703 - SEVEN HUNDRED THREE,0.0,0.0
621,VA,RICHMOND CITY,705 - SEVEN HUNDRED FIVE,0.0,0.0
622,VA,RICHMOND CITY,706 - SEVEN HUNDRED SIX,59.0,846.0
623,VA,RICHMOND CITY,707 - SEVEN HUNDRED SEVEN,0.0,0.0
624,VA,RICHMOND CITY,708 - SEVEN HUNDRED EIGHT,109.0,499.0
625,VA,RICHMOND CITY,802 - EIGHT HUNDRED TWO,0.0,0.0
626,VA,RICHMOND CITY,806 - EIGHT HUNDRED SIX,0.0,0.0
627,VA,RICHMOND CITY,810 - EIGHT HUNDRED TEN,0.0,0.0
628,VA,RICHMOND CITY,811 - EIGHT HUNDRED ELEVEN,0.0,0.0
629,VA,RICHMOND CITY,812 - EIGHT HUNDRED TWELVE,0.0,0.0
630,VA,RICHMOND CITY,814 - EIGHT HUNDRED FOURTEEN,0.0,0.0
631,VA,RICHMOND CITY,902 - NINE HUNDRED TWO,0.0,0.0
632,VA,RICHMOND CITY,903 - NINE HUNDRED THREE,0.0,0.0
633,VA,RICHMOND CITY,908 - NINE HUNDRED EIGHT,0.0,0.0
634,VA,RICHMOND CITY,909 - NINE HUNDRED NINE,0.0,0.0
635,VA,RICHMOND CITY,910 - NINE HUNDRED TEN,0.0,0.0
636,VA,RICHMOND CITY,911 - NINE HUNDRED ELEVEN,0.0,0.0
637,VA,SURRY COUNTY,## Provisional,0.0,0.0
638,VA,SURRY COUNTY,101 - SURRY,297.0,251.0
639,VA,SURRY COUNTY,201 - BACONS CASTLE,0.0,0.0
640,VA,SURRY COUNTY,301 - DENDRON,0.0,0.0
641,VA,SURRY COUNTY,302 - WALLS BRIDGE,0.0,0.0
642,VA,SURRY COUNTY,401 - CARSLEY,159.0,321.0
643,VA,SURRY COUNTY,501 - CLAREMONT,0.0,0.0
644,VA,SURRY COUNTY,502 - SPRING GROVE,25.0,140.0
645,VA,AMELIA COUNTY,# AB - Central Absentee Precinct,144.0,95.0
646,VA,AMELIA COUNTY,## Provisional,0.0,0.0
647,VA,AMELIA COUNTY,101 - NUMBER ONE,0.0,0.0
648,VA,AMELIA COUNTY,201 - NUMBER TWO,0.0,0.0
649,VA,AMELIA COUNTY,301 - NUMBER THREE,0.0,0.0
650,VA,AMELIA COUNTY,401 - NUMBER FOUR,0.0,0.0
651,VA,AMELIA COUNTY,501 - NUMBER FIVE,0.0,0.0
652,VA,CHESAPEAKE CITY,# AB - Central Absentee Precinct,1035.0,1077.0
653,VA,CHESAPEAKE CITY,## Provisional,0.0,0.0
654,VA,CHESAPEAKE CITY,001 - GREAT BRIDGE,0.0,0.0
655,VA,CHESAPEAKE CITY,002 - BETHEL,0.0,0.0
656,VA,CHESAPEAKE CITY,003 - CAMELOT,75.0,1257.0
657,VA,CHESAPEAKE CITY,004 - CHURCHLAND,0.0,0.0
658,VA,CHESAPEAKE CITY,005 - CRESTWOOD,0.0,0.0
659,VA,CHESAPEAKE CITY,006 - DEEP CREEK,0.0,0.0
660,VA,CHESAPEAKE CITY,007 - GREENBRIER,0.0,0.0
661,VA,CHESAPEAKE CITY,008 - SOUTH NORFOLK RECREATION,0.0,0.0
662,VA,CHESAPEAKE CITY,009 - BELLS MILL,0.0,0.0
663,VA,CHESAPEAKE CITY,010 - OSCAR SMITH,0.0,0.0
664,VA,CHESAPEAKE CITY,011 - GENEVA PARK,0.0,0.0
665,VA,CHESAPEAKE CITY,012 - GEORGETOWN,0.0,0.0
666,VA,CHESAPEAKE CITY,013 - GILMERTON,0.0,0.0
667,VA,CHESAPEAKE CITY,014 - GRASSFIELD,0.0,0.0
668,VA,CHESAPEAKE CITY,015 - B M WILLIAMS,0.0,0.0
669,VA,CHESAPEAKE CITY,016 - HICKORY GROVE,0.0,0.0
670,VA,CHESAPEAKE CITY,017 - INDIAN CREEK,0.0,0.0
671,VA,CHESAPEAKE CITY,018 - INDIAN RIVER,0.0,0.0
672,VA,CHESAPEAKE CITY,019 - JOLLIFF,543.0,278.0
673,VA,CHESAPEAKE CITY,020 - E W CHITTUM,0.0,0.0
674,VA,CHESAPEAKE CITY,021 - FELLOWSHIP,0.0,0.0
675,VA,CHESAPEAKE CITY,022 - NORFOLK HIGHLANDS,0.0,0.0
676,VA,CHESAPEAKE CITY,023 - OAK GROVE,0.0,0.0
677,VA,CHESAPEAKE CITY,024 - OAKLETTE,0.0,0.0
678,VA,CHESAPEAKE CITY,025 - ST JULIANS,239.0,255.0
679,VA,CHESAPEAKE CITY,026 - JOHNSON PARK,105.0,222.0
680,VA,CHESAPEAKE CITY,027 - SILVERWOOD,0.0,0.0
681,VA,CHESAPEAKE CITY,028 - SUNRAY I,88.0,35.0
682,VA,CHESAPEAKE CITY,029 - TANGLEWOOD,0.0,0.0
683,VA,CHESAPEAKE CITY,030 - SOUTH NORFOLK,0.0,0.0
684,VA,CHESAPEAKE CITY,031 - CARVER SCHOOL,0.0,0.0
685,VA,CHESAPEAKE CITY,032 - PROVIDENCE,0.0,0.0
686,VA,CHESAPEAKE CITY,033 - WESTOVER,0.0,0.0
687,VA,CHESAPEAKE CITY,034 - HICKORY MIDDLE SCHOOL,0.0,0.0
688,VA,CHESAPEAKE CITY,035 - TAYLOR ROAD,182.0,442.0
689,VA,CHESAPEAKE CITY,036 - GREAT BRIDGE BAPTIST CHURCH,825.0,444.0
690,VA,CHESAPEAKE CITY,037 - BRIDGETOWN,0.0,0.0
691,VA,CHESAPEAKE CITY,038 - BAILEY CREEK,0.0,0.0
692,VA,CHESAPEAKE CITY,039 - LAKE DRUMMOND,0.0,0.0
693,VA,CHESAPEAKE CITY,040 - RIVER BIRCH,0.0,0.0
694,VA,CHESAPEAKE CITY,041 - JOHN T WEST,0.0,0.0
695,VA,CHESAPEAKE CITY,042 - PARKWAYS,0.0,0.0
696,VA,CHESAPEAKE CITY,043 - PLEASANT CROSSING,0.0,0.0
697,VA,CHESAPEAKE CITY,044 - NANSEMOND,0.0,0.0
698,VA,CHESAPEAKE CITY,045 - SUNRAY II,0.0,0.0
699,VA,CHESAPEAKE CITY,046 - BELLS MILL II,0.0,0.0
700,VA,CHESAPEAKE CITY,047 - GREEN SEA,0.0,0.0
701,VA,CHESAPEAKE CITY,048 - JOLLIFF MIDDLE SCHOOL,0.0,0.0
702,VA,CHESAPEAKE CITY,049 - WATERWAY,0.0,0.0
703,VA,CHESAPEAKE CITY,050 - RIVER WALK,0.0,0.0
704,VA,CHESAPEAKE CITY,051 - COOPERS WAY,0.0,0.0
705,VA,CHESAPEAKE CITY,052 - SHIPYARD ROAD,0.0,0.0
706,VA,CHESAPEAKE CITY,053 - FAIRWAYS,329.0,349.0
707,VA,CHESAPEAKE CITY,054 - PUGHSVILLE,0.0,0.0
708,VA,CHESAPEAKE CITY,055 - GEORGETOWN EAST,148.0,642.0
709,VA,CHESAPEAKE CITY,056 - GREEN TREE,340.0,473.0
710,VA,CHESAPEAKE CITY,057 - CYPRESS,0.0,0.0
711,VA,CHESAPEAKE CITY,058 - EXPRESSWAY,0.0,0.0
712,VA,CHESAPEAKE CITY,059 - CLEARFIELD,0.0,0.0
713,VA,CHESAPEAKE CITY,060 - PARKER ROAD,0.0,0.0
714,VA,CHESAPEAKE CITY,061 - CENTERVILLE,0.0,0.0
715,VA,CHESAPEAKE CITY,062 - FENTRESS,0.0,0.0
716,VA,CHESAPEAKE CITY,063 - POPLAR BRANCH,0.0,0.0
717,VA,CHESTERFIELD COUNTY,# AB - Central Absentee Precinct,0.0,0.0
718,VA,CHESTERFIELD COUNTY,## Provisional,14.0,17.0
719,VA,CHESTERFIELD COUNTY,101 - BELLWOOD,342.0,290.0
720,VA,CHESTERFIELD COUNTY,102 - SOUTH CHESTER,0.0,0.0
721,VA,CHESTERFIELD COUNTY,103 - ENON,0.0,0.0
722,VA,CHESTERFIELD COUNTY,104 - NORTH CHESTER,920.0,487.0
723,VA,CHESTERFIELD COUNTY,105 - DREWRYS BLUFF,0.0,0.0
724,VA,CHESTERFIELD COUNTY,106 - HARROWGATE,839.0,985.0
725,VA,CHESTERFIELD COUNTY,107 - WELLS,0.0,0.0
726,VA,CHESTERFIELD COUNTY,108 - ECOFF,0.0,0.0
727,VA,CHESTERFIELD COUNTY,109 - ELIZABETH SCOTT,0.0,0.0
