STATE,COUNTY,PRECINCT,REP,DEM
VA,AUGUSTA COUNTY,405 - CEDAR GREEN,474,222
VA,AUGUSTA COUNTY,501 - GREENVILLE,661,206
VA,AUGUSTA COUNTY,502 - MIDDLEBROOK,355,137
VA,AUGUSTA COUNTY,503 - SPOTTSWOOD,345,121
VA,AUGUSTA COUNTY,504 - WHITE HILL,650,223
VA,AUGUSTA COUNTY,601 - SHERANDO,438,173
VA,AUGUSTA COUNTY,602 - RIDGEVIEW,1042,379
VA,AUGUSTA COUNTY,603 - LYNDHURST,726,266
VA,AUGUSTA COUNTY,801 - DOOMS,505,173
VA,AUGUSTA COUNTY,802 - FISHERSVILLE,922,429
VA,AUGUSTA COUNTY,803 - WILSON,624,310
VA,BATH COUNTY,# AB - Central Absentee Precinct,20,23
VA,BATH COUNTY,101 - WARM SPRINGS,111,92
VA,BATH COUNTY,102 - MOUNTAIN GROVE,31,14
VA,BATH COUNTY,201 - HOT SPRINGS,68,107
VA,BATH COUNTY,301 - FAIRVIEW,110,43
VA,BATH COUNTY,302 - BURNSVILLE,29,18
VA,BATH COUNTY,401 - MILLBORO,141,99
VA,BATH COUNTY,501 - HEALING SPRINGS,128,93
VA,BEDFORD COUNTY,# AB - Central Absentee Precinct,311,125
VA,BEDFORD COUNTY,## Provisional,3,0
VA,BEDFORD COUNTY,301 - NEW LONDON ACADEMY,1335,332
VA,BEDFORD COUNTY,304 - FOREST YOUTH ATHLETIC ASSOC,400,124
VA,BEDFORD COUNTY,401 - FOREST ELEMENTARY SCHOOL,842,240
VA,BEDFORD COUNTY,402 - THOMAS JEFFERSON ELEM SCHOOL,521,169
VA,BEDFORD COUNTY,403 - KNIGHTS OF COLUMBUS BLDG,980,372
VA,BEDFORD COUNTY,404 - ST. PAUL BAPTIST CHURCH,869,253
VA,BEDFORD COUNTY,502 - BIG ISLAND ELEM SCHOOL,169,116
VA,BEDFORD COUNTY,503 - SEDALIA CENTER,239,94
VA,BEDFORD COUNTY,504 - SUCK SPRINGS BAPTIST CHURCH,404,169
VA,BEDFORD COUNTY,505 - BOONSBORO ELEMENTARY SCHOOL,798,334
VA,BEDFORD COUNTY,506 - BOONSBORO RURITAN CLUB,1075,342
VA,BEDFORD COUNTY,601 - MONTVALE ELEM SCHOOL,493,200
VA,BOTETOURT COUNTY,# AB - Central Absentee Precinct,350,160
VA,BOTETOURT COUNTY,## Provisional,3,2
VA,BOTETOURT COUNTY,101 - DALEVILLE,699,391
VA,BOTETOURT COUNTY,102 - GREENFIELD,900,363
VA,BOTETOURT COUNTY,201 - BLUE RIDGE,757,296
VA,BOTETOURT COUNTY,202 - RAINBOW FOREST,794,324
VA,BOTETOURT COUNTY,301 - BUCHANAN,367,206
VA,BOTETOURT COUNTY,302 - MILL CREEK,394,181
VA,BOTETOURT COUNTY,303 - ROARING RUN,127,61
VA,BOTETOURT COUNTY,304 - SPRINGWOOD,282,121
VA,BOTETOURT COUNTY,402 - COURTHOUSE,335,204
VA,BOTETOURT COUNTY,403 - EAGLE ROCK,213,137
VA,BOTETOURT COUNTY,404 - GLEN WILTON,140,92
VA,BOTETOURT COUNTY,405 - ORISKANY,29,11
VA,BOTETOURT COUNTY,406 - TOWN HALL,505,216
VA,BOTETOURT COUNTY,501 - COYNER SPRINGS,313,166
VA,BOTETOURT COUNTY,502 - CLOVERDALE,841,437
VA,BOTETOURT COUNTY,503 - TROUTVILLE,247,120
VA,BUENA VISTA CITY,001 - FIRST WARD,379,268
VA,BUENA VISTA CITY,002 - SECOND WARD,313,207
VA,HARRISONBURG CITY,# AB - Central Absentee Precinct,199,185
VA,HARRISONBURG CITY,## Provisional,4,1
VA,HARRISONBURG CITY,101 - NORTHEAST,468,618
VA,HARRISONBURG CITY,102 - EAST CENTRAL,336,503
VA,HARRISONBURG CITY,103 - SOUTHEAST,423,425
VA,HARRISONBURG CITY,104 - EAST,416,390
VA,HARRISONBURG CITY,201 - NORTHWEST,515,580
VA,HARRISONBURG CITY,202 - SOUTHWEST,515,593
VA,HARRISONBURG CITY,203 -  WEST,456,570
VA,HIGHLAND COUNTY,001 - MONTEREY,169,121
VA,HIGHLAND COUNTY,003 - WILSONS MILL,44,26
VA,HIGHLAND COUNTY,005 - BLUE GRASS,108,61
VA,HIGHLAND COUNTY,007 - MILL GAP,64,50
VA,HIGHLAND COUNTY,008 - MCDOWELL,145,49
VA,HIGHLAND COUNTY,010 - HEADWATERS,34,11
VA,LEXINGTON CITY,# AB - Central Absentee Precinct,45,75
VA,LEXINGTON CITY,## Provisional,1,2
VA,LEXINGTON CITY,001 - LEXINGTON,455,904
VA,LYNCHBURG CITY,# AB - Central Absentee Precinct,329,403
VA,LYNCHBURG CITY,## Provisional,3,2
VA,LYNCHBURG CITY,101 - FIRST WARD FIRST PRECINCT,880,660
VA,LYNCHBURG CITY,102 - FIRST WARD SECOND PRECINCT,1112,749
VA,LYNCHBURG CITY,103 - FIRST WARD THIRD PRECINCT,755,572
VA,LYNCHBURG CITY,104 - FIRST WARD FOURTH PRECINCT,235,247
VA,LYNCHBURG CITY,105 - FIRST WARD FIFTH PRECINCT,374,452
VA,LYNCHBURG CITY,201 - SECOND WARD FIRST PRECINCT,241,903
VA,LYNCHBURG CITY,202 - SECOND WARD SECOND PRECINCT,160,717
VA,LYNCHBURG CITY,203 - SECOND WARD THIRD PRECINCT,72,290
VA,LYNCHBURG CITY,204 - SECOND WARD FOURTH PRECINCT,130,182
VA,LYNCHBURG CITY,301 - THIRD WARD FIRST PRECINCT,249,272
VA,LYNCHBURG CITY,302 - THIRD WARD SECOND PRECINCT,1181,44
VA,LYNCHBURG CITY,303 - THIRD WARD THIRD PRECINCT,451,272
VA,LYNCHBURG CITY,304 - THIRD WARD FOURTH PRECINCT,424,227
VA,LYNCHBURG CITY,305 - THIRD WARD FIFTH PRECINCT,902,358
VA,LYNCHBURG CITY,401 - FOURTH WARD FIRST PRECINCT,1163,581
VA,LYNCHBURG CITY,402 - FOURTH WARD SECOND PRECINCT,446,269
VA,LYNCHBURG CITY,403 - FOURTH WARD THIRD PRECINCT,759,492
VA,LYNCHBURG CITY,404 - FOURTH WARD FOURTH PRECINCT,761,592
VA,PAGE COUNTY,# AB - Central Absentee Precinct,172,119
VA,PAGE COUNTY,## Provisional,2,1
VA,PAGE COUNTY,101 - WEST LURAY,747,380
VA,PAGE COUNTY,201 - EAST LURAY,814,368
VA,PAGE COUNTY,301 - MARKSVILLE,773,336
VA,PAGE COUNTY,401 - NEWPORT,637,208
VA,PAGE COUNTY,501 - SHENANDOAH,738,242
VA,ROANOKE CITY,# AB - Central Absentee Precinct,336,584
VA,ROANOKE CITY,## Provisional,3,6
VA,ROANOKE CITY,001 - HIGHLAND 1,92,240
VA,ROANOKE CITY,002 - HIGHLAND 2,155,379
VA,ROANOKE CITY,005 - JEFFERSON 1,196,220
VA,ROANOKE CITY,007 - JEFFERSON-RIVERDALE,248,219
VA,ROANOKE CITY,008 - JEFFERSON 2,177,243
VA,ROANOKE CITY,009 - TINKER,389,338
VA,ROANOKE CITY,010 - WILLIAMSON ROAD 1,201,224
VA,ROANOKE CITY,011 - WILLIAMSON ROAD 2,196,179
VA,ROANOKE CITY,012 - WILLIAMSON ROAD 3,66,195
VA,ROANOKE CITY,013 - WILLIAMSON ROAD 4,142,296
VA,ROANOKE CITY,014 - WILLIAMSON ROAD 5,175,217
VA,ROANOKE CITY,015 - WILLIAMSON ROAD 6,230,191
VA,ROANOKE CITY,016 - LINCOLN TERRACE,28,292
VA,ROANOKE CITY,017 - MONTEREY,396,297
VA,ROANOKE CITY,018 - PETERS CREEK,286,961
VA,ROANOKE CITY,019 - MELROSE,6,334
VA,ROANOKE CITY,020 - EUREKA PARK,19,506
VA,ROANOKE CITY,021 - VILLA HEIGHTS,47,714
VA,ROANOKE CITY,022 - WASHINGTON HEIGHTS,250,779
VA,ROANOKE CITY,023 - WESTSIDE,64,411
VA,ROANOKE CITY,024 - RALEIGH COURT 1,179,418
VA,ROANOKE CITY,026 - RALEIGH COURT 2,218,301
VA,ROANOKE CITY,027 - RALEIGH COURT 3,181,377
VA,ROANOKE CITY,028 - RALEIGH COURT 4,206,292
VA,ROANOKE CITY,029 - RALEIGH COURT 5,200,302
VA,ROANOKE CITY,030 - WASENA,159,267
VA,ROANOKE CITY,031 - FISHBURN PARK,319,303
VA,ROANOKE CITY,032 - GRANDIN COURT,264,320
VA,ROANOKE CITY,033 - SOUTH ROANOKE 1,464,411
VA,ROANOKE CITY,034 - SOUTH ROANOKE 2,577,480
VA,ROANOKE CITY,035 - LEE-HI,745,713
VA,ROANOKE CITY,037 - GARDEN CITY,500,302
VA,ROANOKE COUNTY,# AB - Central Absentee Precinct,630,408
VA,ROANOKE COUNTY,## Provisional,2,2
VA,ROANOKE COUNTY,201 - PLANTATION,456,342
VA,ROANOKE COUNTY,202 - BURLINGTON,272,218
VA,ROANOKE COUNTY,203 - MOUNTAIN VIEW,822,503
VA,ROANOKE COUNTY,205 - ORCHARDS,1038,567
VA,ROANOKE COUNTY,206 - HOLLINS,253,173
VA,ROANOKE COUNTY,302 - POAGES MILL,978,471
VA,ROANOKE COUNTY,303 - WINDSOR HILLS,482,330
VA,ROANOKE COUNTY,304 - OAK GROVE,948,588
VA,ROANOKE COUNTY,305 - CASTLE ROCK,974,681
VA,ROANOKE COUNTY,306 - GARST MILL,356,316
VA,ROANOKE COUNTY,402 - BONSACK,206,91
VA,ROANOKE COUNTY,403 - NORTH VINTON,481,269
VA,ROANOKE COUNTY,404 - SOUTH VINTON,516,407
VA,ROANOKE COUNTY,405 - LINDENWOOD,1088,598
VA,ROANOKE COUNTY,406 - MOUNT PLEASANT,720,377
VA,ROANOKE COUNTY,501 - COTTON HILL,480,309
VA,ROANOKE COUNTY,502 - PENN FOREST,412,299
VA,ROANOKE COUNTY,503 - CAVE SPRING,556,388
VA,ROANOKE COUNTY,504 - OGDEN,304,288
VA,ROANOKE COUNTY,505 - CLEARBROOK,398,206
VA,ROANOKE COUNTY,506 - MOUNT VERNON,354,310
VA,ROANOKE COUNTY,507 - HUNTING HILLS,794,513
VA,ROCKBRIDGE COUNTY,# AB - Central Absentee Precinct,214,156
VA,ROCKBRIDGE COUNTY,## Provisional,1,1
VA,ROCKBRIDGE COUNTY,101 - AIRPORT,334,272
VA,ROCKBRIDGE COUNTY,102 - BEN SALEM,240,176
VA,ROCKBRIDGE COUNTY,103 - PLANK ROAD,130,79
VA,ROCKBRIDGE COUNTY,104 - EFFINGER,163,92
VA,ROCKBRIDGE COUNTY,201 - COLLIERSTOWN,223,189
VA,ROCKBRIDGE COUNTY,202 - HIGHLAND BELLE,412,329
VA,ROCKBRIDGE COUNTY,203 - VO-TECH,99,105
VA,ROCKBRIDGE COUNTY,301 - MAURY RIVER,160,166
VA,ROCKBRIDGE COUNTY,302 - NATURAL BRIDGE,180,139
VA,ROCKBRIDGE COUNTY,303 - FALLING SPRING,125,53
VA,ROCKBRIDGE COUNTY,401 - FAIRFIELD,243,159
VA,ROCKBRIDGE COUNTY,402 - MOUNTAIN VIEW,324,191
VA,ROCKBRIDGE COUNTY,403 - VESUVIUS,120,48
VA,ROCKBRIDGE COUNTY,501 - GOSHEN,138,68
VA,ROCKBRIDGE COUNTY,502 - MEADOWVIEW,172,170
VA,ROCKBRIDGE COUNTY,503 - ROCKBRIDGE BATHS,152,122
VA,ROCKBRIDGE COUNTY,504 - ROCKBRIDGE,266,198
VA,ROCKINGHAM COUNTY,# AB - Central Absentee Precinct,543,246
VA,ROCKINGHAM COUNTY,## Provisional,5,2
VA,ROCKINGHAM COUNTY,101 - BROADWAY,653,257
VA,ROCKINGHAM COUNTY,102 - TIMBERVILLE,294,116
VA,ROCKINGHAM COUNTY,103 - FULKS RUN,382,70
VA,ROCKINGHAM COUNTY,104 - BERGTON,169,31
VA,ROCKINGHAM COUNTY,105 - LACEY SPRING,358,67
VA,ROCKINGHAM COUNTY,106 - TENTH LEGION,276,71
VA,ROCKINGHAM COUNTY,107 - PLAINS,336,95
VA,ROCKINGHAM COUNTY,108 - LITTLE NORTH MOUNTAIN,217,60
VA,ROCKINGHAM COUNTY,201 - SINGERS GLEN,470,134
VA,ROCKINGHAM COUNTY,202 - EDOM,682,249
VA,ROCKINGHAM COUNTY,203 - DAYTON,334,135
VA,ROCKINGHAM COUNTY,204 - MT CLINTON,560,174
VA,ROCKINGHAM COUNTY,205 - SILVER LAKE,683,253
VA,ROCKINGHAM COUNTY,301 - KEEZLETOWN,371,141
VA,ROCKINGHAM COUNTY,302 - PORT REPUBLIC,535,166
VA,ROCKINGHAM COUNTY,303 - MELROSE,308,101
VA,ROCKINGHAM COUNTY,304 - GROTTOES,435,151
VA,ROCKINGHAM COUNTY,305 - MASSANETTA SPRINGS,1349,748
VA,ROCKINGHAM COUNTY,306 - CROSS KEYS,223,63
VA,ROCKINGHAM COUNTY,401 - BRIDGEWATER,973,529
VA,ROCKINGHAM COUNTY,402 - MONTEZUMA,594,191
VA,ROCKINGHAM COUNTY,403 - MT CRAWFORD,91,40
VA,ROCKINGHAM COUNTY,404 - NORTH RIVER,477,109
VA,ROCKINGHAM COUNTY,405 - OTTOBINE,636,120
VA,ROCKINGHAM COUNTY,501 - ELKTON,565,223
VA,ROCKINGHAM COUNTY,502 - SWIFT RUN,733,158
VA,ROCKINGHAM COUNTY,503 - MCGAHEYSVILLE,618,220
VA,ROCKINGHAM COUNTY,504 - SOUTH FORK,344,73
VA,ROCKINGHAM COUNTY,505 - STONY RUN,530,330
VA,SHENANDOAH COUNTY,# AB - Central Absentee Precinct,269,193
VA,SHENANDOAH COUNTY,## Provisional,5,3
VA,SHENANDOAH COUNTY,101 - ORKNEY SPRINGS,368,186
VA,SHENANDOAH COUNTY,103 - NEW MARKET,908,324
VA,SHENANDOAH COUNTY,201 - CONICVILLE,661,197
VA,SHENANDOAH COUNTY,202 - MT JACKSON,534,200
VA,SHENANDOAH COUNTY,302 - EDINBURG,600,203
VA,SHENANDOAH COUNTY,303 - ST LUKE,605,187
VA,SHENANDOAH COUNTY,304 - FORT VALLEY,346,114
VA,SHENANDOAH COUNTY,401 - WOODSTOCK,1075,589
VA,SHENANDOAH COUNTY,501 - CEDAR CREEK,43,24
VA,SHENANDOAH COUNTY,503 - TOMS BROOK,783,329
VA,SHENANDOAH COUNTY,504 - LEBANON CHURCH,503,166
VA,SHENANDOAH COUNTY,601 - STRASBURG,924,504
VA,STAUNTON CITY,# AB - Central Absentee Precinct,155,156
VA,STAUNTON CITY,101 - WARD NO 1,510,464
VA,STAUNTON CITY,201 - WARD TWO,728,534
VA,STAUNTON CITY,301 - WARD NO 3,590,536
VA,STAUNTON CITY,401 - WARD NO 4,588,545
VA,STAUNTON CITY,501 - WARD NO 5,474,775
VA,WARREN COUNTY,# AB - Central Absentee Precinct,220,177
VA,WARREN COUNTY,## Provisional,10,5
VA,WARREN COUNTY,101 - FORK TOWN,331,247
VA,WARREN COUNTY,102 - OTTERBURN,790,314
VA,WARREN COUNTY,201 - HAPPY CREEK,681,335
VA,WARREN COUNTY,202 - LINDEN,558,300
VA,WARREN COUNTY,301 - NORTH RIVER,435,294
VA,WARREN COUNTY,302 - RIVERTON,556,218
VA,WARREN COUNTY,401 - EAST SHENANDOAH,849,326
VA,WARREN COUNTY,402 - TOWN - WEST SHENANDOAH,429,242
VA,WARREN COUNTY,501 - SOUTH RIVER,594,356
VA,WARREN COUNTY,502 - BENTONVILLE,261,122
VA,WARREN COUNTY,504 - BROWNTOWN,219,112
VA,WAYNESBORO CITY,# AB - Central Absentee Precinct,104,86
VA,WAYNESBORO CITY,## Provisional,1,1
VA,WAYNESBORO CITY,001 - WARD A,275,257
VA,WAYNESBORO CITY,002 - WARD B,809,588
VA,WAYNESBORO CITY,003 - WARD C,464,384
VA,WAYNESBORO CITY,004 - WARD D,1022,635
VA,CHESTERFIELD COUNTY,# AB - Central Absentee Precinct,1230,889
VA,CHESTERFIELD COUNTY,## Provisional,13,9
VA,CHESTERFIELD COUNTY,206 - BELMONT,148,570
VA,CHESTERFIELD COUNTY,309 - SKINQUARTER,1282,514
VA,CHESTERFIELD COUNTY,310 - TOMAHAWK,1012,622
VA,CHESTERFIELD COUNTY,313 - WOOLRIDGE,1170,735
VA,CHESTERFIELD COUNTY,401 - HARBOUR POINTE,553,398
VA,CHESTERFIELD COUNTY,402 - GENITO,1052,925
VA,CHESTERFIELD COUNTY,403 - BRANDERMILL,936,611
VA,CHESTERFIELD COUNTY,404 - PROVIDENCE,623,685
VA,CHESTERFIELD COUNTY,405 - LA PRADE,856,709
VA,CHESTERFIELD COUNTY,406 - SMOKETREE,901,521
VA,CHESTERFIELD COUNTY,407 - MONACAN,519,329
VA,CHESTERFIELD COUNTY,408 - REAMS,675,1004
VA,CHESTERFIELD COUNTY,409 - MANCHESTER,385,354
VA,CHESTERFIELD COUNTY,410 - WAGSTAFF,438,370
VA,CHESTERFIELD COUNTY,411 - SWIFT CREEK,852,608
VA,CHESTERFIELD COUNTY,413 - SHENANDOAH,611,555
VA,CHESTERFIELD COUNTY,415 - EVERGREEN,837,595
VA,CHESTERFIELD COUNTY,416 - EVERGREEN WEST,289,225
VA,CHESTERFIELD COUNTY,417 - EDGEWATER,329,242
VA,CHESTERFIELD COUNTY,501 - HUGUENOT,585,524
VA,CHESTERFIELD COUNTY,502 - CRESTWOOD,481,390
VA,CHESTERFIELD COUNTY,503 - MIDLOTHIAN,835,501
VA,CHESTERFIELD COUNTY,504 - ROBIOUS,1400,802
VA,CHESTERFIELD COUNTY,505 - BON AIR,911,764
VA,CHESTERFIELD COUNTY,506 - GREENFIELD,715,710
VA,CHESTERFIELD COUNTY,507 - SALISBURY,1423,697
VA,CHESTERFIELD COUNTY,508 - BELGRADE,831,651
VA,CHESTERFIELD COUNTY,509 - CRANBECK,394,411
VA,CHESTERFIELD COUNTY,510 - SYCAMORE,990,593
VA,CHESTERFIELD COUNTY,511 - BLACK HEATH,740,423
VA,CHESTERFIELD COUNTY,513 - BEAUFONT,153,354
VA,CHESTERFIELD COUNTY,514 - WATKINS,1130,667
VA,CHESTERFIELD COUNTY,515 - DAVIS,235,855
VA,CHESTERFIELD COUNTY,516 - POCOSHOCK,147,561
VA,CHESTERFIELD COUNTY,517 - ROSELAND,169,74
VA,CHESTERFIELD COUNTY,518 - MIDLOTHIAN NORTH,1103,498
VA,CULPEPER COUNTY,# AB - Central Absentee Precinct,375,215
VA,CULPEPER COUNTY,## Provisional,3,NA
VA,CULPEPER COUNTY,101 - WEST FAIRFAX,715,537
VA,CULPEPER COUNTY,201 - EAST FAIRFAX,476,410
VA,CULPEPER COUNTY,302 - EGGBORNSVILLE,496,160
VA,CULPEPER COUNTY,303 - CARDOVA,380,153
VA,CULPEPER COUNTY,304 - WILLOW SHADE,146,104
VA,CULPEPER COUNTY,401 - ELDORADO,471,237
VA,CULPEPER COUNTY,402 - BROWNS STORE,815,387
VA,CULPEPER COUNTY,501 - JEFFERSONTON,748,318
VA,CULPEPER COUNTY,502 - RIXEYVILLE,642,270
VA,CULPEPER COUNTY,601 - MITCHELLS,131,60
VA,CULPEPER COUNTY,602 - PEARL SAMPLE,669,340
VA,CULPEPER COUNTY,603 - SOUTH RIDGE,185,140
VA,CULPEPER COUNTY,702 - BRANDY STATION,700,277
VA,CULPEPER COUNTY,703 - LIGNUM,339,143
VA,CULPEPER COUNTY,704 - RICHARDSVILLE,196,72
VA,GOOCHLAND COUNTY,# AB - Central Absentee Precinct,326,189
VA,GOOCHLAND COUNTY,## Provisional,6,4
VA,GOOCHLAND COUNTY,101 - FIFE,298,248
VA,GOOCHLAND COUNTY,102 - HADENSVILLE,562,369
VA,GOOCHLAND COUNTY,201 - THREE SQUARE,104,171
VA,GOOCHLAND COUNTY,202 - SANDY HOOK,674,574
VA,GOOCHLAND COUNTY,301 - GOOCHLAND COURT HOUSE 1,511,323
VA,GOOCHLAND COUNTY,302 - GOOCHLAND COURT HOUSE 2,255,127
VA,GOOCHLAND COUNTY,401 - SHALLOW WELL,473,371
VA,GOOCHLAND COUNTY,402 - CENTERVILLE,897,324
VA,GOOCHLAND COUNTY,501 - MANAKIN,985,466
VA,GOOCHLAND COUNTY,502 - BLAIR ROAD,644,215
VA,HANOVER COUNTY,# AB - Central Absentee Precinct,946,540
VA,HANOVER COUNTY,## Provisional,6,6
VA,HANOVER COUNTY,101 - ASHLAND,382,514
VA,HANOVER COUNTY,104 - SLIDING HILL,588,420
VA,HANOVER COUNTY,105 - BERKLEY,274,496
VA,HANOVER COUNTY,106 - KERSEY CREEK,411,224
VA,HANOVER COUNTY,107 - CHICKAHOMINY,562,302
VA,HANOVER COUNTY,201 - BEAVERDAM,954,376
VA,HANOVER COUNTY,202 - BLUNTS,394,288
VA,HANOVER COUNTY,203 - WILMINGTON PARISH,725,340
VA,HANOVER COUNTY,206 - COURTHOUSE,367,261
VA,HANOVER COUNTY,208 - OAK KNOLL,602,296
VA,HANOVER COUNTY,209 - WEST HANOVER,159,101
VA,HANOVER COUNTY,210 - OAK HILL,264,95
VA,HANOVER COUNTY,301 - CLAY,905,386
VA,HANOVER COUNTY,303 - SHADY GROVE,794,346
VA,HANOVER COUNTY,304 - ATLEE,1348,728
VA,HANOVER COUNTY,305 - COOL SPRING,803,443
VA,HANOVER COUNTY,401 - BATTLEFIELD,1048,331
VA,HANOVER COUNTY,403 - COLD HARBOR,1107,474
VA,HANOVER COUNTY,404 - BLACK CREEK,1129,305
VA,HANOVER COUNTY,405 - PEBBLE CREEK,497,261
VA,HANOVER COUNTY,406 - BEAVERDAM CREEK,164,77
VA,HANOVER COUNTY,502 - RURAL POINT,815,367
VA,HANOVER COUNTY,503 - NEWMAN,592,329
VA,HANOVER COUNTY,504 - STUDLEY,641,156
VA,HANOVER COUNTY,505 - TOTOPOTOMOY,508,164
VA,HANOVER COUNTY,506 - GEORGETOWN,653,258
VA,HANOVER COUNTY,507 - LAUREL MEADOW,732,313
VA,HANOVER COUNTY,601 - VILLAGE,1264,483
VA,HANOVER COUNTY,602 - LEE DAVIS,862,350
VA,HANOVER COUNTY,603 - MECHANICSVILLE,456,290
VA,HANOVER COUNTY,604 - HANOVER GROVE,558,255
VA,HANOVER COUNTY,701 - FARRINGTON,803,388
VA,HANOVER COUNTY,702 - MONTPELIER,663,429
VA,HANOVER COUNTY,703 - ROCKVILLE,806,377
VA,HANOVER COUNTY,704 - ELMONT,789,458
VA,HANOVER COUNTY,705 - SOUTH ANNA,424,210
VA,HENRICO COUNTY,# AB - Central Absentee Precinct,1543,1508
VA,HENRICO COUNTY,## Provisional,76,85
VA,HENRICO COUNTY,101 - COALPIT,811,761
VA,HENRICO COUNTY,102 - DUMBARTON,352,885
VA,HENRICO COUNTY,103 - GLEN ALLEN,998,781
VA,HENRICO COUNTY,104 - GLENSIDE,195,597
VA,HENRICO COUNTY,105 - GREENDALE,318,343
VA,HENRICO COUNTY,106 - HERMITAGE,510,661
VA,HENRICO COUNTY,107 - HILLIARD,216,306
VA,HENRICO COUNTY,108 - HUNGARY CREEK,1027,905
VA,HENRICO COUNTY,109 - HUNTON,283,168
VA,HENRICO COUNTY,110 - JOHNSON,172,195
VA,HENRICO COUNTY,111 - LAKESIDE,516,498
VA,HENRICO COUNTY,112 - LONGAN,653,544
VA,HENRICO COUNTY,113 - MAUDE TREVVETT,314,250
VA,HENRICO COUNTY,114 - MONUMENT HILLS,270,244
VA,HENRICO COUNTY,115 - STAPLES MILL,1088,834
VA,HENRICO COUNTY,116 - SUMMIT COURT,266,285
VA,HENRICO COUNTY,117 - WESTWOOD,413,477
VA,HENRICO COUNTY,203 - BELMONT,320,599
VA,HENRICO COUNTY,204 - BROOKLAND,123,151
VA,HENRICO COUNTY,205 - CANTERBURY,313,226
VA,HENRICO COUNTY,207 - CHAMBERLAYNE,311,1070
VA,HENRICO COUNTY,210 - GREENWOOD,102,619
VA,HENRICO COUNTY,212 - HOLLYBROOK,110,252
VA,HENRICO COUNTY,213 - HUNGARY,111,598
VA,HENRICO COUNTY,214 - LONGDALE,201,417
VA,HENRICO COUNTY,216 - MOODY,229,224
VA,HENRICO COUNTY,217 - MOUNTAIN,157,162
VA,HENRICO COUNTY,218 - OAKVIEW,29,25
VA,HENRICO COUNTY,219 - RANDOLPH,23,147
VA,HENRICO COUNTY,221 - STRATFORD HALL,58,77
VA,HENRICO COUNTY,223 - YELLOW TAVERN,585,846
VA,HENRICO COUNTY,301 - CAUSEWAY,504,351
VA,HENRICO COUNTY,302 - CEDARFIELD,801,494
VA,HENRICO COUNTY,303 - INNSBROOK,630,576
VA,HENRICO COUNTY,304 - JACKSON DAVIS,421,305
VA,HENRICO COUNTY,305 - NUCKOLS FARM,961,652
VA,HENRICO COUNTY,306 - POCAHONTAS,595,480
VA,HENRICO COUNTY,307 - RIDGE,401,289
VA,HENRICO COUNTY,308 - RIVERS EDGE,843,511
VA,HENRICO COUNTY,309 - SADLER,629,509
VA,HENRICO COUNTY,310 - SHADY GROVE,1002,556
VA,HENRICO COUNTY,311 - SHORT PUMP,895,655
VA,HENRICO COUNTY,312 - SPRINGFIELD,372,417
VA,HENRICO COUNTY,313 - STONEY RUN,1070,775
VA,HENRICO COUNTY,314 - THREE CHOPT,635,567
VA,HENRICO COUNTY,315 - TUCKER,348,693
VA,HENRICO COUNTY,401 - QUIOCCASIN ,715,673
VA,HENRICO COUNTY,402 - CRESTVIEW,394,452
VA,HENRICO COUNTY,403 - DERBYSHIRE,704,409
VA,HENRICO COUNTY,404 - FREEMAN,422,357
VA,HENRICO COUNTY,405 - GAYTON,1089,703
VA,HENRICO COUNTY,406 - GODWIN,665,621
VA,HENRICO COUNTY,407 - LAKEWOOD,630,416
VA,HENRICO COUNTY,408 - LAUDERDALE,566,512
VA,HENRICO COUNTY,409 - MAYBEURY,756,574
VA,HENRICO COUNTY,410 - MOORELAND,684,309
VA,HENRICO COUNTY,411 - PEMBERTON,445,444
VA,HENRICO COUNTY,412 - PINCHBECK,725,596
VA,HENRICO COUNTY,413 - RIDGEFIELD,851,635
VA,HENRICO COUNTY,414 - ROLLINGWOOD,540,513
VA,HENRICO COUNTY,415 - SKIPWITH,336,333
VA,HENRICO COUNTY,416 - SPOTTSWOOD,299,285
VA,HENRICO COUNTY,417 - TUCKAHOE,1380,699
VA,HENRICO COUNTY,418 - WELBORNE,387,360
VA,HENRICO COUNTY,419 - WEST END,699,584
VA,LOUISA COUNTY,# AB - Central Absentee Precinct,342,277
VA,LOUISA COUNTY,## Provisional,0,2
VA,LOUISA COUNTY,101 - ZION,586,386
VA,LOUISA COUNTY,102 - MECHANICSVILLE,322,225
VA,LOUISA COUNTY,201 - LOUISA #1,357,229
VA,LOUISA COUNTY,202 - LOUISA #2,325,232
VA,LOUISA COUNTY,301 - PATRICK HENRY NO 1,440,642
VA,LOUISA COUNTY,302 - PATRICK HENRY #2,136,118
VA,LOUISA COUNTY,401 - MINERAL,655,339
VA,LOUISA COUNTY,402 - YANCEYVILLE,161,138
VA,LOUISA COUNTY,501 - FREDERICKS HALL,163,189
VA,LOUISA COUNTY,502 - CUCKOO,296,160
VA,LOUISA COUNTY,503 - ELK CREEK,295,134
VA,LOUISA COUNTY,601 - BUMPASS,408,140
VA,LOUISA COUNTY,602 - LOCUST CREEK,483,219
VA,LOUISA COUNTY,701 - SHELTONS MILL,476,281
VA,LOUISA COUNTY,702 - SOUTH ANNA,357,225
VA,NEW KENT COUNTY,# AB - Central Absentee Precinct,169,108
VA,NEW KENT COUNTY,## Provisional,1,2
VA,NEW KENT COUNTY,102 - TUNSTALL,255,105
VA,NEW KENT COUNTY,103 - SOUTHERN BRANCH,740,270
VA,NEW KENT COUNTY,201 - QUINTON,603,328
